shape_lane,interval_index,substep,z_mid,dt_Myr,tau_Myr,equilibrium_pass,projection_all_refinements_pass,completed_macro_substeps_n1,completed_macro_substeps_n2,completed_macro_substeps_n4,mass_l1_relative_n1_max,mass_l1_relative_n2_max,mass_l1_relative_n4_max,mass_l1_relative_monotone,mass_l1_relative_order_2_to_4,mass_l1_relative_convergence_status,ionized_l1_relative_n1_max,ionized_l1_relative_n2_max,ionized_l1_relative_n4_max,ionized_l1_relative_monotone,ionized_l1_relative_order_2_to_4,ionized_l1_relative_convergence_status,thermal_l1_relative_n1_max,thermal_l1_relative_n2_max,thermal_l1_relative_n4_max,thermal_l1_relative_monotone,thermal_l1_relative_order_2_to_4,thermal_l1_relative_convergence_status,capacity_l1_relative_n1_max,capacity_l1_relative_n2_max,capacity_l1_relative_n4_max,capacity_l1_relative_monotone,capacity_l1_relative_order_2_to_4,capacity_l1_relative_convergence_status,current_l1_relative_n1_max,current_l1_relative_n2_max,current_l1_relative_n4_max,current_l1_relative_monotone,current_l1_relative_order_2_to_4,current_l1_relative_convergence_status,opacity_l1_relative_n1_max,opacity_l1_relative_n2_max,opacity_l1_relative_n4_max,opacity_l1_relative_monotone,opacity_l1_relative_order_2_to_4,opacity_l1_relative_convergence_status,combined_extensive_l1_relative_n1_max,combined_extensive_l1_relative_n2_max,combined_extensive_l1_relative_n4_max,combined_extensive_l1_relative_monotone,combined_extensive_l1_relative_order_2_to_4,combined_extensive_l1_relative_convergence_status,convergence_pass
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5.75,10.880437330974283,300.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,11.292312457807522,10.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,11.292312457807522,100.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,11.292312457807522,300.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,11.292312457807522,10.0,True,True,18,36,72,0.027624389479421006,0.01608177685683878,0.008789587971720504,True,0.871559373968478,PASS,0.02768861431897969,0.01611916590173399,0.008810023170032905,True,0.8715593739684758,PASS,0.027474450772147874,0.015994488743761543,0.008741880149655311,True,0.8715593739684814,PASS,0.027317038159631043,0.015902849632213608,0.00869179426426025,True,0.8715593739684784,PASS,0.025983402007996002,0.01512646183132538,0.008267455030055782,True,0.8715593739684827,PASS,0.00022628778335778395,0.00013173538695215463,7.200073616941199e-05,True,0.871559373968478,PASS,0.02768861431897969,0.01611916590173399,0.008810023170032905,True,0.8715593739684758,PASS,True
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,11.292312457807522,100.0,True,True,18,36,72,0.006357441550404186,0.0032878190209214564,0.001672808993238383,True,0.9748581644056539,PASS,0.0063722221725743995,0.0032954629780584895,0.001676698161152242,True,0.9748581644056576,PASS,0.006322934848696187,0.003269973510376807,0.00166372937835147,True,0.974858164405605,PASS,0.006286708112025037,0.0032512384653199254,0.001654197177320774,True,0.9748581644056288,PASS,0.0059797867992538835,0.0030925108196066995,0.0015734381600101936,True,0.9748581644056309,PASS,5.207758011590955e-05,2.6932478593965937e-05,1.3702972126963579e-05,True,0.9748581644056239,PASS,0.0063722221725743995,0.0032954629780584895,0.001676698161152242,True,0.9748581644056576,PASS,True
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,11.292312457807522,300.0,False,False,16,32,64,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,11.726292089942335,10.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,11.726292089942335,100.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,11.726292089942335,300.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,11.726292089942335,10.0,True,True,18,36,72,0.008725962039113543,0.005085637532985478,0.0027816113739191728,True,0.8705077696269926,PASS,0.008824664510868307,0.005143162994671461,0.002813075173192683,True,0.8705077696269924,PASS,0.010876860272930647,0.00633921722293833,0.003467262189784443,True,0.8705077696270245,PASS,0.006778158786037181,0.0039504250158654015,0.002160701993540536,True,0.8705077696269575,PASS,0.010040119590963148,0.005851550671271543,0.0032005308669172624,True,0.8705077696270205,PASS,6.633614501638934e-05,3.8661821742601646e-05,2.1146250081358264e-05,True,0.8705077696270396,PASS,0.010876860272930647,0.00633921722293833,0.003467262189784443,True,0.8705077696270245,PASS,True
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,11.726292089942335,100.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,11.726292089942335,300.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,10.117419563765695,10.0,True,True,18,36,72,9.375064673778849e-05,5.43561183031308e-05,2.962863571056474e-05,True,0.8754502365333535,PASS,9.382180587266758e-05,5.439737598494121e-05,2.965112460168028e-05,True,0.8754502365321366,PASS,9.187373537076311e-05,5.326789523628312e-05,2.903546302228234e-05,True,0.8754502365324403,PASS,9.375064673778922e-05,5.4356118303120426e-05,2.9628635710576304e-05,True,0.8754502365325152,PASS,0.0001707029105472434,0.0002551538710400026,0.00028249779929283156,False,-0.14687209914149016,FAIL,1.1505744279028125e-06,1.7197811848977823e-06,1.904074273819373e-06,False,-0.14686473980206657,FAIL,0.0001707029105472434,0.0002551538710400026,0.00028249779929283156,False,-0.14687209914149016,FAIL,False
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,10.117419563765695,100.0,True,True,18,36,72,2.0185702185881995e-05,1.0406157597953808e-05,5.285614351469044e-06,True,0.9772943896082804,PASS,2.0201023649295055e-05,1.0414056137308934e-05,5.289626267720208e-06,True,0.9772943896133045,PASS,1.9781579385647758e-05,1.019782372334639e-05,5.179795031737776e-06,True,0.9772943896219232,PASS,2.0185702185877543e-05,1.0406157597949461e-05,5.2856143514298564e-06,True,0.9772943896183739,PASS,3.675449966823527e-05,0.00038698703936935303,0.0005614618958391731,False,-0.5369028663365082,FAIL,2.4773424113009647e-07,2.6083577883962827e-06,3.784325327382687e-06,False,-0.5368943406841129,FAIL,3.675449966823527e-05,0.00038698703936935303,0.0005614618958391731,False,-0.5369028663365082,FAIL,False
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,10.117419563765695,300.0,True,True,18,36,72,7.249536103141881e-06,3.6643934478432824e-06,1.842287439532709e-06,True,0.9920762418238417,PASS,7.255038686160499e-06,3.667174816053214e-06,1.8436857827583373e-06,True,0.9920762418161637,PASS,7.104398579381823e-06,3.5910313756296674e-06,1.8054043847959201e-06,True,0.9920762418100378,PASS,7.249536103136721e-06,3.6643934478542175e-06,1.8422874395516298e-06,True,0.9920762418133302,PASS,1.3200089340562764e-05,0.00040010919663112436,0.0005934825862398122,False,-0.5688119095834289,FAIL,8.89718656817629e-08,2.696803313779502e-06,4.000148482614137e-06,False,-0.5688032475973386,FAIL,1.3200089340562764e-05,0.00040010919663112436,0.0005934825862398122,False,-0.5688119095834289,FAIL,False
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,10.117419563765695,10.0,True,True,18,36,72,0.0023064699374899496,0.0013372788044362122,0.0007289289187110092,True,0.875450236535948,PASS,0.0023081625099660133,0.0013382601488103284,0.0007294638335627944,True,0.875450236536003,PASS,0.0022677375781035543,0.0013148219917930924,0.0007166880755126097,True,0.8754502365359506,PASS,0.002324624525279369,0.001347804736320031,0.0007346664329234544,True,0.8754502365360114,PASS,0.0022416998646305024,0.0012997254662422946,0.0007084592050559946,True,0.8754502365360214,PASS,1.4443669986745586e-05,8.374361797477622e-06,4.564728364556345e-06,True,0.8754502365359882,PASS,0.002324624525279369,0.001347804736320031,0.0007346664329234544,True,0.8754502365360114,PASS,True
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,10.117419563765695,100.0,True,True,18,36,72,0.0004966122035284195,0.00025601412362886793,0.00013003761603355905,True,0.9772943895273538,PASS,0.0004969766358296169,0.00025620199620942887,0.0001301330424192095,True,0.9772943895273905,PASS,0.0004882726357629266,0.00025171489957085964,0.00012785390507499776,True,0.9772943895281164,PASS,0.0005005211163218448,0.000258029251078521,0.00013106116257010944,True,0.9772943895277131,PASS,0.00048266638612036683,0.0002488247589764391,0.00012638591187385224,True,0.9772943895274185,PASS,3.109905168311465e-06,1.603222072630025e-06,8.143268556517172e-07,True,0.9772943895277959,PASS,0.0005005211163218448,0.000258029251078521,0.00013106116257010944,True,0.9772943895277131,PASS,True
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,10.117419563765695,300.0,True,True,18,36,72,0.00017835436516643394,9.015205356839114e-05,4.532428034945868e-05,True,0.9920762417922101,PASS,0.00017848524815975827,9.021821046122834e-05,4.535754097351608e-05,True,0.9920762417908915,PASS,0.00017535927502565528,8.86381375699309e-05,4.4563153448660056e-05,True,0.9920762417898396,PASS,0.00017975822043781104,9.086165456699286e-05,4.568103489164705e-05,True,0.9920762417917715,PASS,0.0001733458345808633,8.762041203985738e-05,4.405148815186707e-05,True,0.992076241790435,PASS,1.1168979700480483e-06,5.645538618145991e-07,2.838315544956004e-07,True,0.9920762417903692,PASS,0.00017975822043781104,9.086165456699286e-05,4.568103489164705e-05,True,0.9920762417917715,PASS,True
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,10.48924395482891,10.0,True,True,18,36,72,0.07607950977748744,0.044174718039173826,0.024102321956928272,True,0.8740487875396127,PASS,0.07591939967486809,0.04408175189547603,0.02405159837507063,True,0.8740487875396123,PASS,0.07603236552588782,0.04414734425577708,0.02408738645151037,True,0.8740487875396137,PASS,0.0933234978109792,0.05418724718766996,0.029565292901670946,True,0.874048787539586,PASS,0.11050919411716102,0.06416592989544288,0.03500979677185955,True,0.8740487875395936,PASS,0.0006112823679893797,0.0003549342829262006,0.00019365693184623364,True,0.8740487875395928,PASS,0.11050919411716102,0.06416592989544288,0.03500979677185955,True,0.8740487875395936,PASS,True
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,10.48924395482891,100.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,10.48924395482891,300.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,10.48924395482891,10.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,10.48924395482891,100.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,10.48924395482891,300.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,10.880437330974283,10.0,True,True,18,36,72,0.127100340855153,0.07389989998748993,0.04035720560526853,True,0.8727461284117275,PASS,0.12693264466648685,0.07380239646006165,0.040303958308528905,True,0.8727461284117278,PASS,0.1259195890231646,0.07321337592542283,0.03998229044664864,True,0.8727461284117265,PASS,0.09563029627007504,0.055602284640498316,0.030364761437283744,True,0.8727461284117244,PASS,0.10592930586391898,0.061590433640213674,0.03363492770837976,True,0.8727461284117466,PASS,0.0013036450884223692,0.0007579778386541569,0.000413936520671629,True,0.8727461284117239,PASS,0.127100340855153,0.07389989998748993,0.04035720560526853,True,0.8727461284117275,PASS,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,10.880437330974283,100.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,10.880437330974283,300.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,10.880437330974283,10.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,10.880437330974283,100.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,10.880437330974283,300.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,11.292312457807522,10.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,11.292312457807522,100.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,11.292312457807522,300.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,11.292312457807522,10.0,True,True,18,36,72,0.027624406841559097,0.016081786964357393,0.008789593496043122,True,0.8715593739684823,PASS,0.02768863167520759,0.016119176005811926,0.008810028692474998,True,0.8715593739684803,PASS,0.027474468148083773,0.015994498859312648,0.008741885678368165,True,0.8715593739684805,PASS,0.027317055550052514,0.01590285975619762,0.008691799797582155,True,0.8715593739684777,PASS,0.025983419521143195,0.015126472026755228,0.008267460602426837,True,0.8715593739684794,PASS,0.00022628770644845682,0.00013173534217872585,7.200071169823594e-05,True,0.8715593739684802,PASS,0.02768863167520759,0.016119176005811926,0.008810028692474998,True,0.8715593739684803,PASS,True
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,11.292312457807522,100.0,True,True,18,36,72,0.006357445546104349,0.0032878210873406263,0.0016728100446115495,True,0.9748581644056215,PASS,0.006372226166914426,0.0032954650437742217,0.0016766992121674711,True,0.9748581644056558,PASS,0.006322938847571765,0.003269975578438177,0.0016637304305601119,True,0.9748581644056239,PASS,0.006286712114234312,0.003251240535105336,0.0016541982304066,True,0.9748581644056394,PASS,0.005979790829707103,0.003092512903998774,0.0015734392205277506,True,0.974858164405634,PASS,5.207756241609568e-05,2.693246944031755e-05,1.3702967469680051e-05,True,0.9748581644056247,PASS,0.006372226166914426,0.0032954650437742217,0.0016766992121674711,True,0.9748581644056558,PASS,True
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,11.292312457807522,300.0,False,False,16,32,64,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,11.726292089942335,10.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,11.726292089942335,100.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5.55,11.726292089942335,300.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,11.726292089942335,10.0,True,True,18,36,72,0.008725984640615102,0.005085650705520936,0.002781618578694252,True,0.8705077696269817,PASS,0.008824687101724881,0.005143176161002882,0.002813082374574431,True,0.870507769626985,PASS,0.010876882642460721,0.006339230260276941,0.003467269320613011,True,0.8705077696270211,PASS,0.00677818159760669,0.003950438310832022,0.0021607092652798695,True,0.8705077696269423,PASS,0.01013213805383585,0.0059051805800902435,0.003229863976755435,True,0.8705077696270332,PASS,7.196460956414234e-05,4.194218560721894e-05,2.2940459239449437e-05,True,0.8705077696270133,PASS,0.010876882642460721,0.006339230260276941,0.003467269320613011,True,0.8705077696270211,PASS,True
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,11.726292089942335,100.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5.55,11.726292089942335,300.0,False,False,0,0,0,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,,,,,,NOT_AVAILABLE,False
